,type_kt,type_rt,type_ok,elevator,energy_class,neighborhood,price,price_per_square_meter,number_of_rooms,rooms,square_meters,year,condition,floor_num,top_floor,bottom_floor,floor_frac,lat,lng
2996,1,0,0,1,A,Lauttasaari,840000,6829,4,"h, avokeitti...",123.0,2014,2,,,,,60.1573302,24.8772531
2997,1,0,0,1,F2007,Etu-Töölö,1070000,6203,4,"h, avokeitti...",172.5,1920,2,5.0,False,False,0.8333333333333334,60.1738218,24.9185301
2998,0,1,0,0,,Vesala,205000,2181,4,h+avok.+sauna+...,94.0,1977,2,1.0,False,False,0.5,60.2399304,25.102894
2999,0,1,0,0,,Tammisalo,350000,3608,4,-5 h+k+kh+wc+k...,97.0,1960,1,1.0,False,False,0.5,60.1905513,25.0663425
3000,0,1,0,0,F2007,Myllypuro,309000,3287,4,"-5h, avok,eril...",94.0,2000,2,2.0,True,False,1.0,60.22358639999999,25.0677607
3001,0,1,0,0,,Länsi-pakila,260000,2680,4,"h, k, kph, wc, vh",97.0,1965,1,1.0,True,False,1.0,60.24112529999999,24.9271192
3002,0,0,1,0,,Länsi-pakila,290000,2544,4,"h,k,tkh,kph,s,...",114.0,1983,1,-1.0,False,False,-1.0,60.24112529999999,24.9271192
3003,1,0,0,1,,Katajanokka,1699467,8171,6,"h, k, kph, eri...",208.0,1904,2,4.0,True,False,1.0,60.16623689999999,24.968161
3004,1,0,0,1,D,Aurinkolahti,410000,4686,4,"h, k, s",87.5,2007,2,6.0,True,False,1.0,60.2022233,25.1537517
3005,1,0,0,1,D,Munkkivuori,497000,4176,5,h+ruokailutila...,119.0,1962,2,4.0,True,False,1.0,60.2067036,24.8712125
3006,1,0,0,0,,Lauttasaari,510000,4857,4,h+k+patio,105.0,1972,1,1.0,False,False,0.5,60.1573302,24.8772531
3007,0,1,0,0,E,Laajasalo,272500,3062,4," h,k,s",89.0,1978,1,1.0,False,False,0.5,60.1719713,25.0432585
3008,0,1,0,0,F2007,Tapanila,360000,3273,4,h+k+sauna,110.0,2008,2,-1.0,False,False,-0.3333333333333333,60.262511,25.0272302
3009,0,1,0,0,E,Kannelmäki,310000,3100,4,"h,k,khh,s",100.0,2008,2,2.0,False,False,0.6666666666666666,60.24169730000001,24.8854207
3010,1,0,0,1,,Oulunkylä,505000,4316,3,"-4h, k, s, 2xk...",117.0,2014,2,2.0,False,False,0.4,60.2290821,24.9634242
3011,1,0,0,1,C2007,Punavuori,1080000,8780,4," huonetta, kei...",123.0,2002,2,8.0,True,False,1.0,60.1617225,24.9364126
3012,1,0,0,1,C,Mellunmäki,315000,3795,4,h+k+s,83.0,2006,2,6.0,False,False,0.8571428571428571,60.2372171,25.1140828
3013,0,1,0,0,F,Itä-pakila,360000,3600,4,"h, k, s, ph, wc",100.0,2001,2,1.0,True,False,1.0,60.2435202,24.9588254
3014,1,0,0,0,,Kruununhaka,696000,5705,4,"h,k",122.0,1929,1,6.0,False,False,0.75,60.1721106,24.9579177
3015,1,0,0,1,A2007,Arabianranta,630000,5780,4,H+KT+S,109.0,2013,2,3.0,False,False,0.75,60.2014453,24.966774
3016,0,0,1,0,E,Torpparinmäki,395000,3559,4,"-5h, k, kph/2w...",111.0,1997,2,2.0,True,False,1.0,60.26097910000001,24.9521725
3017,0,1,0,0,,Puistola,345000,2300,4,h+k+tkh+2Xkph+...,150.0,1998,2,-1.0,False,False,-0.3333333333333333,60.2713601,25.0452238
3018,1,0,0,1,F,Koskela,215000,2500,4,"h, k, kh, vh, ...",86.0,1972,1,3.0,False,False,0.5,60.2182623,24.966279
3019,1,0,0,1,E,Laajasalo,230000,2629,4," h, k, 2 kph, p",87.5,1967,2,3.0,False,False,0.75,60.1719713,25.0432585
3020,1,0,0,0,E,Veräjämäki,350000,3911,4,"h, k, lasitett...",89.5,1978,2,2.0,False,False,0.6666666666666666,60.2269873,24.9720201
3021,1,0,0,0,,Lassila,262000,2895,4,"h, k, s, parv.",90.5,1984,1,2.0,True,False,1.0,60.2314319,24.879566
3022,1,0,0,0,G,Veräjämäki,391000,4160,4,"h, k, kph, eri...",94.0,1963,2,2.0,False,False,0.6666666666666666,60.2269873,24.9720201
3023,1,0,0,0,F,Suurmetsä,150000,1546,4,"h, k",97.0,1972,2,1.0,False,False,0.3333333333333333,60.2656071,25.0791798
3024,1,0,0,1,,Niemenmäki,545000,4580,5,"h, avokeitti...",119.0,1962,2,8.0,False,False,0.8,60.2040281,24.8850165
3025,0,0,1,0,,Itä-pakila,480000,3582,5,"h, k, kph, s, ...",134.0,2013,2,-1.0,False,False,-0.5,60.2435202,24.9588254
3026,0,1,0,0,,Reimarla,432000,2919,4,"-5h,k,th,sauna...",148.0,1996,2,-1.0,False,False,-0.5,60.2289425,24.8515645
3027,0,1,0,0,E2007,Veräjämäki,530000,3193,4,"h, k, takkahuo...",166.0,1990,2,-1.0,False,False,-0.5,60.2269873,24.9720201
3028,1,0,0,1,D,Kamppi,860000,4804,6,"h, oh, k, kph,...",179.0,1932,2,2.0,False,False,0.2857142857142857,60.16745770000001,24.9310748
3029,0,1,0,0,E,Herttoniemi,750000,4144,3,"-4 h, k, 2 kph...",181.0,2006,2,-1.0,False,False,-0.5,60.19473499999999,25.0326173
3030,1,0,0,1,C,Vuosaari,270000,3484,4,"h, k, sauna, w...",77.5,2006,1,7.0,False,False,0.875,60.2087898,25.1437314
3031,1,0,0,0,F,Meri-rastila,185000,2067,4,"h, k, kph, eri...",89.5,1991,1,-1.0,False,False,-0.5,60.20379299999999,25.1166335
3032,0,1,0,0,,Tammisalo,650000,4745,5,"h, k, ylä...",137.0,1985,2,1.0,True,False,1.0,60.1905513,25.0663425
3033,0,0,1,0,E,Suutarila,420000,2727,4,"h, k, s, khh, ...",154.0,1998,2,-1.0,False,False,-0.5,60.2809154,25.0109523
3034,0,1,0,0,,Itä-pakila,482000,2957,6,"h, 5xh, avok, ...",163.0,2007,2,1.0,False,False,0.5,60.2435202,24.9588254
3035,1,0,0,1,,Kamppi,1245000,7367,5," h, kt, s",169.0,2016,2,6.0,False,False,0.8571428571428571,60.16745770000001,24.9310748
3036,0,1,0,0,,Paloheinä,530000,3118,5," h, k, 2kph/2w...",170.0,1980,2,2.0,True,False,1.0,60.25381709999999,24.9280509
3037,0,1,0,0,D,Viikki,383000,4074,4,"h, k, s, erill...",94.0,2001,2,1.0,False,False,0.5,60.2251453,25.0200552
3038,1,0,0,1,F,Kannelmäki,222000,2277,4,"h,k, kph, wc, ...",97.5,1980,0,2.0,False,False,0.4,60.24169730000001,24.8854207
3039,1,0,0,1,,Herttoniemi,490000,4876,4,"h, k, rt, vh, ...",100.5,2001,1,3.0,False,False,0.6,60.19473499999999,25.0326173
3040,0,1,0,0,E2007,Oulunkylä,430000,3644,5,"h, k, kph, s, ...",118.0,1988,1,2.0,True,False,1.0,60.2290821,24.9634242
3041,1,0,0,1,D2007,Puotinharju,155000,1658,4,"h, k, kph, eri...",93.5,1965,1,1.0,False,False,0.14285714285714285,60.2128881,25.0778804
3042,0,1,0,0,,Itä-pakila,460000,3802,4,"-5h, k, 2kph/3...",121.0,1991,2,3.0,True,False,1.0,60.2435202,24.9588254
3043,1,0,0,0,G,Kontula,185000,2202,4,h+k,84.0,1965,2,1.0,False,False,0.3333333333333333,60.23661,25.0836227
3044,1,0,0,1,F2007,Etu-Töölö,688000,5677,5," h, avokeitti&...",121.2,1923,2,1.0,False,False,0.16666666666666666,60.1738218,24.9185301
3045,0,0,1,0,,Länsi-pakila,440000,3520,5,"-6 h, avok/rt/...",125.0,1989,1,1.0,False,False,0.3333333333333333,60.24112529999999,24.9271192
3046,1,0,0,1,C,Jätkäsaari,880000,6354,3, h+k+s+kph+wc+...,138.5,2016,2,1.0,False,False,0.14285714285714285,60.15660510000001,24.9117725
3047,1,0,0,0,,Toukola,390000,2438,4,"h, 4 kk, 4 kph",160.0,1925,1,,,,,60.2060382,24.9730071
3048,1,0,0,0,F,Myllypuro,169000,1857,4," h,k",91.0,1965,2,3.0,False,False,0.75,60.22358639999999,25.0677607
3049,0,1,0,0,,Konala,275000,3022,4,h+k+kph-s+eril...,91.0,1971,2,1.0,True,False,1.0,60.2369883,24.8449882
3050,0,1,0,0,A2007,Viikki,377962,4064,4,"h, k, erill.wc...",93.0,2012,2,1.0,False,False,0.5,60.2251453,25.0200552
3051,0,1,0,0,,Tapaninvainio,262000,2393,4,"-5h, k, s, kph...",109.5,1988,1,1.0,True,False,1.0,60.25848389999999,24.9850676
3052,0,1,0,1,,Malminkartano,320000,3005,4,"-5h, k, 2xkph,...",106.5,2008,2,-1.0,False,False,-0.5,60.247528,24.8621235
3053,0,1,0,0,,Etelä-haaga,535000,4007,4,h+k+khh+kph+s+...,133.5,1994,2,2.0,True,False,1.0,60.21249009999999,24.8983908
3054,0,1,0,0,,Etelä-haaga,530000,2677,5,"h,k,halli,saun...",198.0,1959,0,1.0,False,False,0.3333333333333333,60.21249009999999,24.8983908
3055,1,0,0,1,F2007,Vuosaari,100000,1205,4,h+k,83.0,1965,1,2.0,False,False,0.6666666666666666,60.2087898,25.1437314
3056,0,1,0,0,,Tapulikaupunki,231000,2484,4,-5h+k+kph+s,93.0,1978,1,1.0,False,False,0.5,60.27450199999999,25.0336481
3057,0,1,0,0,,Viikinmäki,413385,4218,4,h+k+s+var+ulko...,98.0,2014,2,1.0,False,False,0.5,60.22780239999999,24.9943347
3058,1,0,0,1,F,Munkkiniemi,665000,5257,4, h + k + halli...,126.5,1936,1,4.0,False,False,0.8,60.19827029999999,24.8759886
3059,0,1,0,0,E,Tammisalo,435000,3295,5,"h, k, s, 2 wc,...",132.0,1978,1,,,,,60.1905513,25.0663425
3060,1,0,0,1,C,Aurinkolahti,350000,4000,4,"h, avokeitti...",87.5,2006,2,5.0,False,False,0.7142857142857143,60.2022233,25.1537517
3061,1,0,0,1,B,Lauttasaari,749000,6628,4,"h, kt, kph, er...",113.0,2013,2,6.0,False,False,0.8571428571428571,60.1573302,24.8772531
3062,0,1,0,0,D,Oulunkylä,333000,3505,4,h+k,95.0,1991,1,1.0,False,False,0.5,60.2290821,24.9634242
3063,1,0,0,0,,Etu-Töölö,903029,6946,5,h+k,130.0,1920,2,2.0,False,False,0.3333333333333333,60.1738218,24.9185301
3064,1,0,0,0,,Taka-Töölö,380000,4935,4,h+k (Toteutus ...,77.0,1975,1,5.0,False,False,0.8333333333333334,60.1816434,24.9181181
3065,0,1,0,0,,Pihlajamäki,258000,2457,4,h+k+kh+wc+s,105.0,1973,1,1.0,False,False,0.5,60.2347506,25.0103757
3066,1,0,0,0,,Roihuvuori,284968,3433,4,"h, k,  parv.",83.0,1957,1,2.0,False,False,0.6666666666666666,60.1952627,25.0485577
3067,0,1,0,0,E,Länsi-pakila,332000,3423,4,"-5h, k, terass...",97.0,1964,1,-1.0,False,False,-0.5,60.24112529999999,24.9271192
3068,0,1,0,0,C,Munkkiniemi,1665000,6796,1,66/79m2 (yht 2...,245.0,2015,2,1.0,False,False,0.5,60.19827029999999,24.8759886
3069,0,0,1,0,,Landbo,420000,2585,4,"mh, oh, rh, k,...",162.5,2000,2,-1.0,False,False,-1.0,60.26926590000001,25.1946686
3070,1,0,0,0,,Etu-Töölö,570000,4983,4,h+kk+eteishall...,114.4,1921,1,5.0,False,False,0.8333333333333334,60.1738218,24.9185301
3071,1,0,0,0,E2007,Pajamäki,268000,3153,4, h+k,85.0,1959,0,3.0,False,False,0.75,60.21835079999999,24.8556324
3072,1,0,0,1,,Kruununhaka,530000,6163,4,h+k+kph+wc,86.0,1939,1,4.0,False,False,0.8,60.1721106,24.9579177
3073,1,0,0,0,,Lauttasaari,326000,4179,4,h+k+kph,78.0,1960,0,3.0,False,False,0.75,60.1573302,24.8772531
3074,1,0,0,0,D2007,Myllypuro,167000,1815,4,h+k+kph+wc+vh+...,92.0,1965,2,3.0,True,False,1.0,60.22358639999999,25.0677607
3075,1,0,0,1,E,Keski-Töölö,438000,4380,4,"h, k, 3 mh, et...",100.0,1926,0,3.0,False,False,0.5,60.1833369,24.9224802
3076,0,1,0,0,E,Tapanila,308000,3348,4, h+k+s+terassi...,92.0,1990,2,1.0,False,False,0.5,60.262511,25.0272302
3077,0,1,0,0,,Puistola,249929,2450,3,-4h+k+kph+s,102.0,1990,1,-1.0,False,False,-0.5,60.2713601,25.0452238
3078,1,0,0,0,D2007,Haaga,316000,4329,4," h, k, kph, vh...",73.0,1952,1,3.0,False,False,0.75,60.2218635,24.8961944
3079,1,0,0,0,,Kannelmäki,305000,3935,4,"h,k,kph,s,wc,l...",77.5,2005,2,3.0,False,False,0.42857142857142855,60.24169730000001,24.8854207
3080,0,1,0,0,E,Kurkimäki,236000,2728,4,"h,k,rt,s,kph,w...",86.5,1987,2,1.0,False,False,0.5,60.23113610000001,25.0720278
3081,0,0,1,0,,Länsi-pakila,290000,3222,3," h, k, rh,  2w...",90.0,1949,1,-1.0,False,False,-0.5,60.24112529999999,24.9271192
3082,0,1,0,0,,Länsi-pakila,345000,3000,4," h, k, kph, wc...",115.0,1946,2,1.0,True,False,1.0,60.24112529999999,24.9271192
3083,0,1,0,0,D,Lauttasaari,585000,4815,5," h, k, s, p, w...",121.5,1980,2,-1.0,False,False,-0.3333333333333333,60.1573302,24.8772531
3084,1,0,0,1,F2007,Laajasalo,579000,4226,4,"-5h, k, khh, k...",137.0,1972,1,1.0,False,False,0.3333333333333333,60.1719713,25.0432585
3085,1,0,0,1,G,Pohjois-haaga,295000,3734,4,"h, k, eteinen,...",79.0,1954,1,6.0,True,False,1.0,60.2245435,24.8977538
3086,1,0,0,0,F,Tammisalo,276000,3366,3,"-4h, k, kph, w...",82.0,1969,2,2.0,True,False,1.0,60.1905513,25.0663425
3087,0,1,0,0,,Maunula,303000,3315,4," h, k, 2kph/wc...",91.4,1952,2,2.0,True,False,1.0,60.2298038,24.9305784
3088,1,0,0,0,F,Ruskeasuo,400000,4301,4," h, k, kph, p",93.0,1950,1,3.0,False,False,0.75,60.2027472,24.9054937
3089,1,0,0,1,C,Etu-Töölö,792000,6978,4,"h, k, s, parveke",113.5,2016,2,3.0,False,False,0.375,60.1738218,24.9185301
3090,1,0,0,1,G,Punavuori,923000,5994,5,"h, k, kph, wc,...",154.0,1923,0,3.0,False,False,0.5,60.1617225,24.9364126
3091,0,0,1,0,,Suutarila,477500,3022,5,"h, k, 2xkph, s...",158.0,2002,2,-1.0,False,False,-0.5,60.2809154,25.0109523
3092,0,1,0,0,E2007,Munkkivuori,380000,4634,3," h, k, kh, ask...",82.0,1959,1,1.0,False,False,0.5,60.2067036,24.8712125
3093,1,0,0,0,F,Mellunmäki,206000,2191,4,"h, k, s, las.p...",94.0,1969,2,3.0,True,False,1.0,60.2372171,25.1140828
3094,0,0,1,0,,Paloheinä,190472,1814,4,"h,k,s.os, takkah.",105.0,1949,0,1.0,False,False,0.5,60.25381709999999,24.9280509
3095,0,1,0,0,,Länsi-pakila,380000,3486,4, h + k + ruokt...,109.0,1971,2,1.0,True,False,1.0,60.24112529999999,24.9271192
3096,1,0,0,1,,Lauttasaari,439000,3720,5,"h, k, kph, wc,...",118.0,1963,0,1.0,False,False,0.25,60.1573302,24.8772531
3097,0,1,0,0,G,Tammisalo,420000,2675,3,"-4 h, k, th, 2...",157.0,1978,1,1.0,False,False,0.5,60.1905513,25.0663425
3098,0,1,0,0,,Oulunkylä,477500,2744,4,"h, k,  3-4 mh,...",174.0,1981,2,1.0,False,False,0.5,60.2290821,24.9634242
3099,1,0,0,0,G2007,Kontula,137000,1473,4,"h,k,kph,wc,par...",93.0,1970,1,3.0,True,False,1.0,60.23661,25.0836227
3100,1,0,0,1,E,Lauttasaari,600000,5571,5,"h, ruokailut.,...",107.7,1960,2,1.0,False,False,0.25,60.1573302,24.8772531
3101,0,1,0,0,,Myllypuro/myllykylä,334662,3579,4,h+k+s+parveke+...,93.5,2015,2,1.0,False,False,0.5,0.0,0.0
3102,1,0,0,1,E,Lauttasaari,415500,4722,4,"h, k, kph, wc,...",88.0,1970,0,7.0,True,False,1.0,60.1573302,24.8772531
3103,0,0,1,0,,Puistola,368000,3957,,"k: k, rt, oh, ...",93.0,1951,2,1.0,False,False,0.3333333333333333,60.2713601,25.0452238
3104,0,1,0,0,E,Kannelmäki,169000,1748,4,"h, k, s, kph, ...",96.7,1974,1,,,,,60.24169730000001,24.8854207
3105,1,0,0,0,G,Kivihaka,390000,3377,5,"h,k,kk 2kph, 2...",115.5,1978,1,2.0,False,False,0.6666666666666666,60.21081459999999,24.9037983
3106,1,0,0,1,,Munkkiniemi,738000,6150,5,"h,k,halli,kph,...",120.0,1953,2,6.0,True,False,1.0,60.19827029999999,24.8759886
3107,1,0,0,1,F,Taka-töölö,767000,4648,4,"h, halli, keit...",165.0,1938,0,6.0,True,False,1.0,60.1816434,24.9181181
3108,0,1,0,0,D,Pihlajamäki,256000,3200,4,"h, k, s, ak, i...",80.0,1985,2,1.0,False,False,0.5,60.2347506,25.0103757
3109,1,0,0,1,F2007,Lehtisaari,326500,3855,4," h, k, kph, s,...",84.7,1967,2,4.0,False,False,0.8,60.1778142,24.8521926
3110,1,0,0,1,E2007,Pihlajamäki,204000,2267,4,h+k+s,90.0,1978,-1,3.0,False,False,0.6,60.2347506,25.0103757
3111,0,1,0,0,,Itä-pakila,377600,3893,5,"h, avok., kph,...",97.0,1965,2,1.0,True,False,1.0,60.2435202,24.9588254
3112,1,0,0,0,D,Katajanokka,480000,4593,4,"h, avok, kph, ...",104.5,1984,1,-1.0,False,False,-0.25,60.16623689999999,24.968161
3113,0,0,1,0,,Puistola,359000,2849,4,"-5 h, k, khh, ...",126.0,1982,1,1.0,False,False,0.5,60.2713601,25.0452238
3114,1,0,0,0,E2007,Pihlajamäki,160000,2370,3,"-4 h, k, kph, ...",67.5,1962,1,1.0,False,False,0.3333333333333333,60.2347506,25.0103757
3115,0,1,0,0,F2007,Länsi-pakila,348000,3178,4,"-5 h, k, kh/s,...",109.5,1974,2,1.0,True,False,1.0,60.24112529999999,24.9271192
3116,0,0,1,0,C2007,Tapaninvainio,295000,2588,5,"h,k,s,kph,tkh,...",114.0,1948,1,,,,,60.25848389999999,24.9850676
3117,1,0,0,0,,Ullanlinna,1850001,9218,5,"h,k",200.7,1890,1,4.0,False,False,0.8,60.1584139,24.9490399
3118,1,0,0,1,E2007,Lauttasaari,390000,4358,4,"h, k, wc, kph,...",89.5,1980,1,2.0,False,False,0.3333333333333333,60.1573302,24.8772531
3119,1,0,0,0,F,Munkkivuori,332000,3551,4,"-5h, k, vh, kp...",93.5,1992,2,3.0,True,False,1.0,60.2067036,24.8712125
3120,1,0,0,1,F,Taka-töölö,635000,5036,3,"h - 4 h, k, vh...",126.1,1926,2,4.0,False,False,0.6666666666666666,60.1816434,24.9181181
3121,0,0,1,0,,Malmi,435000,3199,5,-6h+k+rt+kphx2...,136.0,1987,2,-1.0,False,False,-0.5,60.2510217,25.0105626
3122,0,1,0,0,,Tammisalo,450000,3309,5,"h, k, s, at",136.0,1968,1,1.0,True,False,1.0,60.1905513,25.0663425
3123,0,0,1,0,,Itä-pakila,670000,3895,6,"-7h, k, khh, 2...",172.0,2003,2,-1.0,False,False,-0.5,60.2435202,24.9588254
3124,0,1,0,0,E,Kurkimäki,225000,2459,4,"h,k,s,kph,WC p...",91.5,1987,1,2.0,True,False,1.0,60.23113610000001,25.0720278
3125,0,1,0,0,E,Tapaninkylä,313481,2774,4,"h, k, kph/s, 2...",113.0,1971,2,1.0,False,False,0.5,60.262225,25.0110751
3126,1,0,0,1,D2007,Hietalahti,1090000,7219,4,"h, avok., saun...",151.0,1927,2,3.0,False,False,0.42857142857142855,60.154618,24.9236108
3127,1,0,0,1,F2007,Laajasalo,167000,3181,2,h+k,52.5,1972,2,3.0,True,False,1.0,60.1719713,25.0432585
3128,1,0,0,1,G2007,Munkkivuori,387500,4506,4," h, k, kph, pa...",86.0,1957,2,1.0,False,False,0.1,60.2067036,24.8712125
3129,0,1,0,0,,Oulunkylä,371000,3198,5,"h, k, s",116.0,1984,2,-1.0,False,False,-0.5,60.2290821,24.9634242
3130,1,0,0,0,,Herttoniemi,296865,3665,4,hks,81.0,2000,2,2.0,False,False,0.4,60.19473499999999,25.0326173
3131,1,0,0,0,F2012,Ylä-malmi,225000,2830,4,"h, k, kph, eri...",79.5,1988,2,1.0,False,False,0.5,60.2534843,25.0029703
3132,1,0,0,1,E,Lauttasaari,400000,4819,4,"h, k, parveke",83.0,1974,1,2.0,False,False,0.3333333333333333,60.1573302,24.8772531
3133,0,0,1,0,E2013,Puistola,305000,2629,4,"h, keittiö...",116.0,1988,2,1.0,True,False,1.0,60.2713601,25.0452238
3134,0,1,0,0,E,Tapaninvainio,332000,1886,6,h+k+huoltotilat,176.0,1976,1,1.0,False,False,0.5,60.25848389999999,24.9850676
3135,1,0,0,1,E,Lauttasaari,400000,4469,4," h, avokeitti&...",89.5,1980,1,1.0,False,False,0.16666666666666666,60.1573302,24.8772531
3136,0,1,0,0,E2007,Kurkimäki,226000,2318,5,"h, k, s, kph, ...",97.5,1987,1,1.0,False,False,0.5,60.23113610000001,25.0720278
3137,1,0,0,1,C,Etu-Töölö,835000,7804,4,"h, k, kph, s, ...",107.0,2015,2,7.0,False,False,0.875,60.1738218,24.9185301
3138,1,0,0,0,D2007,Munkkivuori,510000,3517,5,"-6 h, k, 2xp",145.0,1957,0,4.0,True,False,1.0,60.2067036,24.8712125
3139,1,0,0,0,F2007,Puotila,220528,2564,4," h, k, kph, er...",86.0,1961,1,1.0,False,False,0.3333333333333333,60.2121725,25.0961086
3140,0,1,0,0,,Länsi-pakila,355000,3901,4," h, k, kph/2wc...",91.0,1994,2,1.0,True,False,1.0,60.24112529999999,24.9271192
3141,0,1,0,1,F,Viikki,383000,3596,4,"h, k, s, erill...",106.5,2005,2,-1.0,False,False,-0.5,60.2251453,25.0200552
3142,1,0,0,1,,Kruununhaka,1340000,6997,5,"h, k, halli, k...",191.5,1927,2,6.0,False,False,0.75,60.1721106,24.9579177
3143,0,1,0,0,C,Hevossalmi,345000,4157,4,"h, k, kph, s, ...",83.0,1990,2,1.0,True,False,1.0,60.16218689999999,25.0488315
3144,0,0,1,0,,Landbo,399000,3192,5,"h, k, rt, s, p...",125.0,2000,2,,,,,60.26926590000001,25.1946686
3145,1,0,0,0,,Vesala,186000,2188,4,"h+k, wc, kph, ...",85.0,1986,2,1.0,False,False,0.3333333333333333,60.2399304,25.102894
3146,1,0,0,1,G,Herttoniemi,430000,4195,4,"h, k, s/kph, e...",102.5,2007,2,6.0,True,False,1.0,60.19473499999999,25.0326173
3147,1,0,0,0,E,Pohjois-haaga,157000,2166,4,"h,k,kph, kaksi...",72.5,1954,0,2.0,False,False,0.6666666666666666,60.2245435,24.8977538
3148,1,0,0,0,G,Kontula,135000,1508,4,"h, k",89.5,1967,1,3.0,True,False,1.0,60.23661,25.0836227
3149,1,0,0,1,A2007,Länsi-pasila,693000,7452,4,h+avok+kph+s+e...,93.0,2013,2,4.0,True,False,1.0,60.1989806,24.9328452
3150,1,0,0,1,E2007,Pikku-huopalahti,395000,4136,4,"h, k, p",95.5,1993,1,5.0,False,False,0.8333333333333334,60.2046328,24.8954922
3151,1,0,0,1,E,Vattuniemi,450000,4592,4,"h, k, kph, wc,...",98.0,1973,1,6.0,True,False,1.0,60.15060250000001,24.8826674
3152,0,0,1,0,,Torpparinmäki,448000,4073,4,"-5h, k, s, kph...",110.0,2017,2,-1.0,False,False,-0.5,60.26097910000001,24.9521725
3153,0,1,0,0,,Heikinlaakso,339000,1994,5,h+k+sauna+pesu...,170.0,1971,2,1.0,True,False,1.0,60.2700518,25.0730272
3154,1,0,0,0,,"Etelä-haaga, haaga",368000,4329,4,"h,k,kph,parveke",85.0,1958,1,2.0,False,False,0.6666666666666666,60.2218635,24.8961944
3155,1,0,0,1,G,Konala,220000,2857,4," h, k, vh, las...",77.0,1970,1,2.0,False,False,0.5,60.2369883,24.8449882
3156,0,0,1,0,,Tapaninvainio,320000,3333,4," h, k, ask.h, ...",96.0,1952,1,1.0,False,False,0.3333333333333333,60.25848389999999,24.9850676
3157,1,0,0,1,E,Lauttasaari,511571,5247,4,"h, k, p, kph, wc",97.5,1973,1,6.0,True,False,1.0,60.1573302,24.8772531
3158,0,1,0,0,E,Puistola,185000,1888,4,h+k+kph+s,98.0,1977,2,-1.0,False,False,-0.5,60.2713601,25.0452238
3159,0,0,1,0,E2007,Konala,320000,2857,4,"h, k, 2 x kph,...",112.0,2004,1,-1.0,False,False,-0.5,60.2369883,24.8449882
3160,0,1,0,0,,Marjaniemi,548000,3582,4," h, k, kph (2 ...",153.0,1989,1,1.0,False,False,0.5,60.20370939999999,25.088212
3161,0,0,1,0,,Suutarila,570000,2727,5,"h, avok, 2xkph...",209.0,2012,2,,,,,60.2809154,25.0109523
3162,1,0,0,0,F,Pihlajamäki,167000,2049,4,"h, k, kph. las...",81.5,1963,0,2.0,False,False,0.6666666666666666,60.2347506,25.0103757
3163,1,0,0,1,E2007,Laajasalo,230000,2722,4,"h, k, kh, wc, ...",84.5,1967,1,4.0,True,False,1.0,60.1719713,25.0432585
3164,1,0,0,0,,Ruskeasuo,455000,5291,4,"h, k, kph, eri...",86.0,1951,2,1.0,False,False,0.3333333333333333,60.2027472,24.9054937
3165,1,0,0,1,,Aurinkolahti,446709,4605,4,"h, k, s, lasit...",97.0,2016,2,2.0,False,False,0.4,60.2022233,25.1537517
3166,1,0,0,0,F,Veräjämäki,460000,3840,5,"-6h, k, kph, l...",119.8,1964,2,2.0,True,False,1.0,60.2269873,24.9720201
3167,0,1,0,0,D,Veräjämäki,410000,2971,5,"h, avok, 2 eri...",138.0,1971,2,1.0,False,False,0.5,60.2269873,24.9720201
3168,1,0,0,1,,Munkkiniemi,510000,6538,3,"-4h, keitti...",78.0,1939,2,4.0,False,False,0.6666666666666666,60.19827029999999,24.8759886
3169,1,0,0,1,F,Taka-töölö,510000,5368,4," h, 2 vh, kph,...",95.0,1953,0,7.0,True,False,1.0,60.1816434,24.9181181
3170,0,1,0,0,E,Itä-pakila,259500,2675,4,h+k,97.0,1969,1,1.0,True,False,1.0,60.2435202,24.9588254
3171,1,0,0,1,F,Taka-töölö,540000,5567,4," h, k, kph, wc",97.0,1925,1,6.0,True,False,1.0,60.1816434,24.9181181
3172,0,0,1,0,,Tapaninvainio,345000,2654,5,-6h+k+rt+s+2xk...,130.0,1999,2,-1.0,False,False,-0.5,60.25848389999999,24.9850676
3173,1,0,0,0,,Hermanni,430000,4624,4,"h, k, rt, kph,...",93.0,1960,2,4.0,True,False,1.0,60.1950971,24.9667755
3174,1,0,0,0,F,Munkkiniemi,920000,6345,4,h+k+kph,145.0,1929,2,1.0,False,False,0.5,60.19827029999999,24.8759886
3175,0,1,0,0,E,Länsi-pakila,410000,1723,6, h+k+kph+2 wc+...,238.0,1971,0,1.0,False,False,0.5,60.24112529999999,24.9271192
3176,0,1,0,0,E,Paloheinä,310000,3563,4,h+k+kph+s,87.0,1996,2,-1.0,False,False,-0.5,60.25381709999999,24.9280509
3177,1,0,0,1,D2007,Malminkartano,212000,2423,4," H, k, kph, er...",87.5,1983,1,4.0,False,False,0.8,60.247528,24.8621235
3178,0,1,0,0,,Itä-pakila,354000,2493,5,"h, kk, 2 x kph...",142.0,1963,1,1.0,True,False,1.0,60.2435202,24.9588254
3179,0,1,0,0,D2007,Pihlajamäki,240000,3000,4," h, k, erill.w...",80.0,1985,1,1.0,False,False,0.5,60.2347506,25.0103757
3180,1,0,0,1,A2007,Pasila,510000,5829,4,"h, k, s",87.5,2013,2,2.0,False,False,0.5,60.1989806,24.9328452
